AT,V,AP,RH,PE
298.03000000000003,639.0999999999999,1009.41,777.5,447.28
300.67,746.7,1015.77,720.1,433.56
306.04,664.4,1009.94,605.5,431.54
283.13,396.59999999999997,1017.32,777.8,481.64
298.57,742.2,1009.04,885.5,433.97
299.19,528.4000000000001,1005.68,651.8000000000001,439.36
289.15000000000003,487.8,1013.9,886.4,458.27
294.86,607.7,1017.95,850.6999999999999,444.59
300.87,698.8,1007.58,722.5,434.02
282.49,380.79999999999995,1019.56,677.4,482.06
285.29,448.5,1014.36,600.4,476.68
285.39000000000004,409.6,1023.22,787.4,475.32
298.82,698.8,1007.84,833.1999999999999,441.35
301.75,618.6,1011.86,621.3000000000001,439.74
306.78000000000003,704,1004.02,536,430.05
293.38,577.6,1016.84,812.6,452.5
286.45000000000005,505.90000000000003,1019.38,929.5999999999999,469.13
293.92,458.7,1008.07,762.2,452.71
293.15000000000003,565.3,1020.43,759.4,454.86
280.49,407.2,1023.01,800.8,483.92
294.86,652.6999999999999,1013.24,635.8,444.91
290.5,393.9,1013.18,676.7,467.85
294.75,668.6,1013.02,541.9,450.84
283.04,406.4,1020.59,983.5,478.13
286.47,449,1007.72,786.4,466.3
297.95,502.29999999999995,1016.62,631.3000000000001,453.56
293.08000000000004,572.5,1010.6,893.4000000000001,455.15
282.48,363,1027.88,792.3000000000001,479.6
297.66,620.8,1022.58,574.4,447.04
300.93,686.7,1005.59,591.7,439.92
286.90000000000003,408.9,1011.21,828,471.42
307.35,681.4,1002.7,560.9000000000001,427.05
292.19,682.8,1004.52,861.5999999999999,444.54
298,679,1005.9,645.5,445.18
300.03000000000003,609.6,1012.1,579,446.77
288.63,478.29999999999995,1004.88,816.8000000000001,463.67
292.58000000000004,529,1018.35,611.1999999999999,456.08
303.12,679,1006.09,616,434.14
292.12,505.90000000000003,1016.01,749,459.68
293.24,612.7,1020.05,707.0999999999999,451.43
295.56,665.6,1003.3,887.0999999999999,435.75
297.66,686.3,1014.15,451,447.66
299.16,743.3,1015.69,812.2,435.82
301.47,681.2,1011.62,467.5,433.59
286.83000000000004,450.79999999999995,1024.91,852.6,467.02
281.98,411.4,1025.37,943.6,474.51
297.90000000000003,587.9,1009.87,719.7,444.79
303.79,748.7,1009.44,590.1,437.43
299.83000000000004,490.20000000000005,1008.4,680.1,441.54
296.53000000000003,486,1004.45,691.9,440.9
296.63,707.9000000000001,1006.7,885.6999999999999,432.25
287.18,491.5,1020.5,836.5,467.16
286.23,423.2,1016.63,837.2,462.41
300.86,752.3000000000001,1010.21,597.5,440.7
295.12,656.1,1016.09,732.9000000000001,447.05
288.69,412.29999999999995,995.45,837.3000000000001,463.06
304.18,743.3,1011.55,634.5,429.35
304.27000000000004,691.3,1009.61,565.4,429.41
280.26000000000005,417.40000000000003,1022.35,906.8000000000001,487.85
286.22,421.8,1014.98,877.6999999999999,461.71
296.01,625.2,1016.23,706.7,447.96
279.29,406.2,1015.71,865.1,481.66
291.08000000000004,446.3,1003.54,874.0999999999999,458.96
299.05,717.3000000000001,1010.18,748.3,434.84
296.87,586.1999999999999,1016.32,711.7,447.13
286.98,387.29999999999995,999.62,919.5,469.81
294.86,768.6,1006.71,768.6,438.41
301.91,665.6,1006.07,624.0999999999999,432.3
288.43,437.1,1024.32,812.4,463.44
295.34000000000003,584.9,1010.91,770.3,449.4
295.90000000000003,588.6,1016,673.4000000000001,448.32
301.67,649.5999999999999,1005.9,707.9000000000001,431.36
297.05,614.7,1009.01,810.5,438.73
305.03000000000003,703.6,1006.2,575.1,438.42
294.46000000000004,493.9,1020.18,713.5,455.34
302.87,719.7,1008.6,792.5,431.22
294.07,491.5,1021.15,497.59999999999997,455.32
286.63,403.5,1011.71,694.4,474.72
294.51,589.5,1018.35,788.7,443.93
279.90000000000003,399,1008.3,874.2,484.05
291.26,589.5,1016.61,891.7,454.29
299.35,717.3000000000001,1010.14,761.4,430.89
296.04,802.5,1006.38,802.5,446.15
287.28000000000003,489.20000000000005,1011.72,780.6,464.17
282.20000000000005,363,1027.44,748.5,479.43
295.36,607.7,1018.21,849.5999999999999,444.57
291.88,401.2,1013.19,741.2,454.71
294.62,587.9,1017,769.7,446.33
279.18,411.70000000000005,1019.81,842,488.57
296.7,651.2,1016.23,666.5,446.44
282.41,407.8,1023.61,884.8000000000001,471.79
287.33000000000004,429.90000000000003,1007.19,732.0999999999999,468.35
279.82000000000005,393.7,1020.31,735.6,488.13
297.25,719.7,1009.92,912.6999999999999,443.09
298.5,729.9,1007.65,840.9000000000001,436.29
284.59000000000003,431.3,1014.88,638.8000000000001,477.57
285.90000000000003,406.4,1020.44,831.7,466.93
303.16,682.6999999999999,1006.88,516.7,428.6
300.33000000000004,614.0999999999999,1012.17,461.1,449.7
281.45000000000005,431.3,1020.02,831.1,484.07
299.35,717.3000000000001,1009.99,749.9,434.08
295.55,683.1,1009.52,835,446.91
287.81,431.3,1014.97,463.1,467.87
298.11,704.7,1007.73,764.8000000000001,438.23
299.65000000000003,660.5,1017.03,613.4000000000001,440.15
297.54,584.0999999999999,1013.65,809.3000000000001,445.39
277.06,354.7,1016.92,860.3,488.67
287.95000000000005,449.20000000000005,1024.06,916.7,464.01
283.37,396.4,1010.72,630.5,477.22
286.63,419.20000000000005,1030.2,659.5999999999999,463.9
290.98,437.2,1008.64,787.2,453.86
296.31,699.4,1004.92,686.8000000000001,438.48
294.85,646.9,1007.93,783.7,448.76
287.07,411.59999999999997,1000.98,838.9,454.15
294.77000000000004,585.9000000000001,1012.93,670.5,445.92
305.7,709.4,1006.75,431.5,432.07
286.47,387.29999999999995,1005.37,884.8000000000001,472.33
295.31,646.3,1020.81,684.7,451.86
288.96000000000004,585.9000000000001,1014.41,900.3,456.91
297.61,686.1,1011.02,766.5999999999999,440.58
280.63,385,1014.01,773.5,488.43
281.73,407.2,1022.04,875.5,480.96
292.84000000000003,566.5,1020.82,715.4000000000001,453.96
291.29,435.6,1012.83,471,461.71
291.36,395.4,1009.81,709.2,461.73
300.22,779.5,1012.34,766.4,433.61
288.77000000000004,382.8,1014.5,770.1,465.7
298.76,474.3,1008.62,545.1,442.96
288.56,424.4,1012.6,867.4,472.28
293.15000000000003,633.1,1017.06,631,449.68
287.58000000000004,389.09999999999997,1013.28,702.6,468.83
282.29,389.09999999999997,1018.62,898.8,476.57
298.39,682.8,1000.26,781.7,435.9
300.21000000000004,437.70000000000005,1011.02,426.1,442.15
291.21000000000004,520.8,1003.73,1000.9000000000001,452.19
296.3,587.9,1011.11,824.9,447.71
298.53000000000003,746.7,1016.61,813.4000000000001,435.41
281.64000000000004,436.9,1016.93,856.3,483.62
303.01,693.4000000000001,1009.61,612.7,438.5
302.27,665.6,1006.9,497.9,429.94
283.5,383.8,1020.77,745.5,477.76
303.45,739,1006.72,551.3000000000001,440.79
288.32,543,1017.38,721.1,464.39
285.02000000000004,405.5,1019.06,941.1,473.79
297.25,686.1,1010.97,748.7,443.75
297.07,731.7,1011.81,923.3,433.78
286.15000000000003,487.9,1017.14,852.3000000000001,464.12
297.29,411,1002.1,384.90000000000003,450.13
303.34000000000003,665.4000000000001,1004.39,614.3,428.37
295.23,699.4,1008.41,728.6,441.57
286.70000000000005,401,1014.57,814.8000000000001,469.57
280.35,403.5,1011.83,955.9000000000001,484.9
284.52000000000004,415,1013.57,888.1999999999999,475.94
287.08000000000004,396.4,1011.8,826.4,470.84
283.47,403.5,1011.64,840.5,481.51
277.31,354.7,1017.72,884.9,486.7
304.78000000000003,683,1014.8,420.20000000000005,426.86
293.04,694.8000000000001,1011.06,867.3000000000001,447.63
299.01,762,1005.73,693.5,438.75
283.96000000000004,446.3,1020.61,882.9000000000001,473.86
291.41,699.4,1004.1,973.9,443.59
298.49,656.1,1014.61,575.1,442.82
294.43,707.2,1010.29,862.2,445.54
306.83000000000004,681.4,1002.75,560.5,427.53
281.81,446.8,1022.99,954.5,479.62
281.41,409.6,1025.23,892.2,485.73
282.18,407.1,1025.98,819.4,484.97
288,393.9,1013.93,762.6999999999999,468.84
276.36,384.4,1016.9,863.4000000000001,491.35
288.86,393,1019.2,622.8,462.84
299.67,437.70000000000005,1011.49,469.79999999999995,440.31
287.33000000000004,406.9,1014.73,748.8,471.52
287.04,450.79999999999995,1024.64,822.9000000000001,467.74
283.27000000000004,417.8,1013.43,734.7,477.67
294.27000000000004,639.0999999999999,1009.33,961.4,447.64
299.83000000000004,637.3,1009.7,715.5,439.69
296.62,697.0999999999999,1009.66,888.3,442.23
289.86,405.5,1004.45,816.4,464.13
278.36,357.9,1012.44,943.5,485.17
301.28000000000003,681.2,1012.6,447.1,435.85
296.85,692.3000000000001,1011.73,731.8000000000001,437.15
302.67,753.3,1002.62,706.4,433.39
286.64000000000004,417.8,1010.66,633.4000000000001,467.92
289.63,682.8,1004.27,998.9,449.7
287.16,427.40000000000003,1029.16,683.1,466.15
297.71000000000004,667.5,1018.5,774.7,435.03
302.09000000000003,716.4,1006.59,692.4,438.96
292.86,434.3,1009.58,657.0999999999999,456.24
296.14,607.7,1017.97,784.7,447.62
293.02000000000004,481.4,1016.94,815.6,451.14
296.92,592.1,1011.97,800.8,440.08
283.47,410.09999999999997,1021.04,953,467.81
299.87,569,1007.12,585.4,435.16
278.04,458.7,1007.58,993.5,482.69
292.64,466.3,1013.11,880.1,451.31
297.59000000000003,592.1,1017.36,614.5,445.82
281.14000000000004,360.79999999999995,1020.08,832,481.35
300.43,514.3,1011.46,513.8000000000001,450.53
299.38,590.7,1008.2,789.3000000000001,440.18
282.61,414,1026.78,875.8,480.82
288.16,395.20000000000005,1017.53,720,468.02
298.01,634.7,1011.5,717.8,441.68
293.62,581.5999999999999,1016.97,686,453.99
289.12,527.2,1024.72,659.7,462.64
284.78000000000003,405.5,1022.89,871.2,474.67
296.11,450.09999999999997,1012.21,508.1,450.37
286.76,407.1,1022.36,728.7,475.23
288.6,612.7,1019.87,792.0999999999999,456.59
298.13,719.8000000000001,1006.59,906.1,432.06
293.72,449,1008.39,626.9,456.18
285.48,389.09999999999997,1017.24,798.4000000000001,472.49
281.44,360.79999999999995,1020.38,815.3,483.26
301.35,667.5,1018.35,601.8,433.46
302.2,703.1999999999999,1011.33,725,437.16
300.18,651.2,1015.94,451,441.62
303.86,718.5,1008.07,720.5,425.16
294.09000000000003,490.20000000000005,1008.91,873.1999999999999,448.18
282.21000000000004,437.9,1016.05,813.1999999999999,482.8
299.95,588.4000000000001,1001.2,650.3,445.76
298.92,654.8000000000001,1018.07,514.7,440.96
284.88,379.20000000000005,1008.02,726.8000000000001,472.51
292.87,659.4,1010.53,821.2,446.84
297.57,665.6,1002.04,847,434.18
291.83000000000004,591.4,1016.96,770.9000000000001,452.85
287.37,450.79999999999995,1023.26,844.0999999999999,466.47
281.06,385.6,1016.48,689.4,485.95
294.47,450.09999999999997,1012.23,599.4,452.75
297.90000000000003,528.4000000000001,1005.47,696.1,442.6
299.14,498.2,1015.95,585.6,452.09
279.48,420.7,1004.25,771,484.57
295.41,448.9,1009.51,789.3000000000001,447.07
289.05,399.90000000000003,1007.03,784.9,465.5
296.29,581.8,1008.89,818.1999999999999,444.51
292.63,587.9,1017.6,887.2,450.55
286.34000000000003,448.8,1017.61,949.5,467.68
300.55,698.4000000000001,1002.98,764.8000000000001,430.54
302.56,592.7,1011.36,523.6999999999999,441.99
298.37,718.5,1009.78,689.5999999999999,438.71
295.46000000000004,703.1999999999999,1009.22,895.3,437.83
280.79,422.8,1008.49,834.2,483.74
287.83000000000004,439.90000000000003,1023.36,867.9000000000001,461.91
288.27000000000004,489.20000000000005,1011.8,729.3000000000001,462.59
294.11,612.7,1019.99,673.1999999999999,448.77
279.1,394.79999999999995,1005.16,636,486.07
298.28000000000003,576.9,1007.43,784.3000000000001,437.8
284.73,406.59999999999997,1017,971.3,466.42
293.36,591.4,1016,703.8,448.79
282.01000000000005,367.1,1025.64,796.5,478.88
292.87,470.3,1012.1,903.6,458.59
281.42,385.6,1016.47,666,485.31
303.34000000000003,680.8,1010.95,503.40000000000003,431.25
293.21000000000004,565.3,1020.38,751.5999999999999,455.99
286.31,434.09999999999997,1016.43,794.7,465.6
297.16,654.5999999999999,1014.17,430.20000000000005,443.81
288.27000000000004,391.59999999999997,1006.55,769.9,463.78
282.29,424.4,1014.48,920.3,481.46
299.17,686.7,1006.73,751.9,440.12
286.33000000000004,402.40000000000003,1016.81,867.0999999999999,469.35
278.94,386.8,1017.19,704.5999999999999,487.4
286.71000000000004,498.29999999999995,1007.01,898.6,466.33
285.1,420.7,1018.52,847.3000000000001,467.91
302.11,665.4000000000001,1002.54,563.3,429.48
283.88,403.5,1012.27,896.5,477.23
298.65000000000003,639.0999999999999,1009.4,752.2,444.26
302.25,762,1006.28,602.2,435.97
295.73,581.1999999999999,1014.88,805.9000000000001,448.32
292.68,665.4000000000001,1013.72,814.5999999999999,451.19
293.22,513,1011.9,946.2,450.46
298.11,775.4000000000001,1008.25,806,433.4
294.23,631.3000000000001,1013.53,980,443.51
285.69,436.9,1017.26,835.9000000000001,470.04
279.79,351.9,1019.83,760.1,484.03
289.93,372,1011.97,689.4,471.24
302.6,700.1999999999999,1010.28,659.3000000000001,437.82
302.12,789.2,1011.71,885,430.98
279.26000000000005,386.8,1017.53,792.3000000000001,482.97
301.68,493,1003.83,596.9,438.17
304.86,690.4000000000001,1008.79,493.2,441.15
305.6,443.7,1005.05,443.7,429.81
303.68,732.0999999999999,1000.37,741.7,430.2
288.17,414.79999999999995,1015.19,586.9,456.04
298.06,586.9,1008.22,828.1,435.96
295.36,697.0999999999999,1009.69,968.5,440.14
297.66,651.2,1016.18,623.9,447.46
292.05,600.7,1016.02,713.8,451.5
301.03000000000003,752.3000000000001,1011.33,589.0999999999999,439.33
297.48,491.59999999999997,1003.46,610.4,441.2
293.51,575,1014.36,829.5999999999999,452.28
284.3,406.4,1020.65,979.5,477.79
294.31,506.59999999999997,1014.13,727.6999999999999,455.86
303.62,708.3,1010.91,469.4,444.39
304.83,741.5999999999999,1011.3,559.4,434.61
292.95,491.5,1020.88,618.8000000000001,461.78
305.48,678.3,1008.11,574.8,427.84
300.99,713.1999999999999,1007.72,792.5,431.37
295.74,650.6,1014.36,624.4,444.6
283.53000000000003,410.09999999999997,1020.8,942.6,465.9
281.47,396.4,1010.93,782.0999999999999,479.69
303.49,712.5,1000.94,672.9000000000001,431.18
285.53000000000003,455.09999999999997,1016.15,813.7,470.46
284.38,437,1016,917.5,476.04
297.34000000000003,469.3,1013.4,493.9,446.3
303.32,750.8,1005.17,558.9,438.89
301.65000000000003,713.1999999999999,1002.54,693.5,435.7
282.74,346.9,1027.65,753.1999999999999,478.88
286.68,407.1,1023.83,615.9000000000001,474.7
307.55,779.5,1009.83,578.6,430.87
306.75,743.3,1012.31,356.59999999999997,428.62
279.18,411.70000000000005,1019.81,842,488.57
301.77,697.0999999999999,1009.67,621.1999999999999,437.52
284.69,407.70000000000005,1022.13,835,465.61
292.54,601,1010.28,833.1,452.57
282.74,371.4,1013.8,728.5,474.74
296.76,639.4,1012.9,870.6,441.57
298.14,587.9,1016.37,671.5999999999999,439.2
279.3,400.7,1020.2,666.4,494.3
286.59000000000003,393.9,1012.93,842.9000000000001,469.67
304.42,737.6999999999999,1003.27,714.8000000000001,430.32
289.28000000000003,399.90000000000003,1007.04,804.9,465.25
304.12,676.9,1005.61,508.8,425.35
288.52000000000004,433.40000000000003,1014.84,803.7,460.02
288.04,398.2,1013.23,824.9,470.19
279.8,407.70000000000005,1021.79,888.4000000000001,482.9
303.41,725.8,1007,655.1,425.71
306.86,699.8000000000001,1013.09,426.2,431.99
302.15000000000003,753.3,1001.6,714.3000000000001,432.65
283.17,414.4,1017.37,776.5,479.63
310.26,689.4,1006.23,311.5,429.25
303.21000000000004,672.5,1017.63,535.9000000000001,435.02
303.23,734.2,1011.17,638.6,434.95
280.13,403.5,1011.92,947.2,484.19
302.32,731.7,1009.87,609.7,432.07
295.08000000000004,608.4000000000001,1017.8,826.1,443.89
288.26,436.70000000000005,1012.06,917.5,467.82
298.83000000000004,701.7,1001.38,858.9,433.92
303.59000000000003,562.4,1005.19,562.4,429.34
293.51,652.6999999999999,1011.73,708,445.67
299.62,474.3,1009.09,549.4,439.4
287.05,395.4,1007.01,813.3,471.16
282.23,424.90000000000003,1010.67,853.5,481.46
301.11,734.2,1011.11,719.3000000000001,435.93
282.38,424.4,1014.34,942,481.29
298.81,610.8,1013,712.0999999999999,446.05
292.35,612.7,1020.02,655.3,455.2
297.96000000000004,598.6999999999999,1018.56,611.8,444.89
297.25,602.9,1008.2,618.1,449.79
292.68,503.2,1009.71,944.5999999999999,449.59
302.52,747.8,1009.47,556.5,434.2
297.59000000000003,698.4000000000001,1005.34,803.7,430.3
304.5,673.1999999999999,1013.74,385.6,439.81
298.18,602.7,1017.9,720.4000000000001,438.24
287.93,543,1016.96,685.3,463.75
298.39,674.5,1013.56,509.09999999999997,438.99
289.85,508.8,1015.11,972.5,456.18
298.33000000000004,719.8000000000001,1006.71,898.6,432.88
293.71000000000004,644.5,1012.24,530.9000000000001,458.97
299.78000000000003,437.70000000000005,1011.33,493,440.95
300.55,691.3,1001.4,824.7,426.18
296.90000000000003,679,1006.25,701.7,445.22
300.94,692.3000000000001,1012.86,457.1,435.06
300.56,630.7,1011.5,553,445.02
281.13,435.20000000000005,1022.45,976.8000000000001,481.93
285.13,445.79999999999995,1016.45,788,477.56
300.25,732.0999999999999,1002.97,896.8000000000001,430.87
286.08000000000004,455.09999999999997,1015.27,872.6999999999999,469.83
292.06,450.09999999999997,1012.9,598.1,456.12
287.51,400,1016.16,687.9000000000001,460.42
281.96000000000004,435.6,1014.99,815,482.52
291.51,531.5999999999999,1013.31,831.8000000000001,458.47
284.63,379.20000000000005,1008.47,705.5,472.9
299.07,737.6999999999999,1001.27,942.8,432
284.16,436.9,1016.7,814.8000000000001,477.3
299.46000000000004,664.8000000000001,1005.93,639,432.89
294.22,670.6999999999999,1004.64,861.5999999999999,446.05
290.85,385.20000000000005,1020.15,698,455.5
287.51,412.59999999999997,1021.16,734.3000000000001,462.25
297.15000000000003,580.5,1011.28,743.1999999999999,447.16
285.32,415.79999999999995,1013.89,889.8000000000001,463.03
292.73,501.2,1009.82,1001,449.44
298.88,665.4000000000001,1010.07,559.7,437.07
297,742.2,1009.99,827.2,441.66
299.6,735,1010.31,743.3,433.44
294.1,448.9,1010.48,679.7,450.39
294.44,590.4,1012.49,842.3000000000001,445.37
287.47,711.4,1019.87,791.5,460.02
292.8,639.0999999999999,1009.26,990.8,444.9
301.24,779.5,1017.07,709.8000000000001,436.94
307.02,713.1999999999999,1007.91,394.79999999999995,435.89
286.87,416.2,1011.14,757.9000000000001,455.52
282.62,414,1026.49,879,479.68
305.34000000000003,691.3,1000.45,482.2,425.21
291.88,464.79999999999995,1007.19,792.3000000000001,450.74
279.24,436.5,1020.95,711.5,485.96
297.58000000000004,672.5,1017.99,742.6999999999999,436.5
298.39,665.4000000000001,1002.07,812.2,433.86
299.41,717.3000000000001,1009.59,800.6,430.79
299.3,642.6999999999999,1013.03,597.7,439.11
280.92,418.2,1032.72,728,479.4
304.77,640.5,1010.94,589.3,439.09
285.62,450.09999999999997,1017.8,952.5,467.18
304.56,741.5999999999999,1008.65,685,430.37
295.12,581.1999999999999,1014.21,859.3000000000001,448.91
295.83000000000004,588.2,1010.11,828,443.86
305.52,686.7,1005.45,479.79999999999995,430.35
284.04,408.1,1025.82,811.8000000000001,478.23
298.6,700.4000000000001,1011.2,824.8000000000001,430.2
284.06,423.40000000000003,1021.83,949.9,470.91
294.51,456.1,1013.43,836.4,456.85
296.6,456.1,1012.84,734.2,454.92
277.19,354.7,1017.51,873.5,486.86
288.55,387.29999999999995,1000.67,797.0999999999999,469.18
298.69,491.59999999999997,1003.64,474,443.55
295.76,598.6999999999999,1019.12,661.2,441.2
286.99,412.59999999999997,1020.92,747.4,462.46
294.46000000000004,690.5,1002.46,734.2,440.97
301.69,583.3,1013.9,494,439.28
293.5,674.5,1015.14,692.2,447.64
297.69,654.5999999999999,1014.27,407.70000000000005,446.26
299.62,695.1,1009.51,650.1999999999999,433.89
283.94,435.6,1015.15,730.1,479.64
291.45000000000005,440.6,1017.95,632.4,456.32
301.94,685.1,1013.02,628.4000000000001,432.51
304.40000000000003,743.4000000000001,999.06,698.5,432.22
291.31,399.90000000000003,1007.73,705.4000000000001,463.69
298.21000000000004,743.3,1014.05,690.1999999999999,437.27
299.86,593.9,1014.24,664.5,439.33
299.6,756,1017.42,745,436.89
291.82,478.29999999999995,1005.12,829.7,454.47
278.67,393.29999999999995,1009.74,952.5,492.39
296.56,544.2,1012.86,701.2,454.68
293.07,469.7,1014.32,691.7,459.39
300,635.6,1013.25,528.4000000000001,444.39
296.74,586.1999999999999,1017.81,666.8000000000001,448.09
295.87,637.3,1012.63,821.4,448.56
293.45000000000005,625.2,1017.96,751.7,451.86
290.15000000000003,450.90000000000003,1013.52,883.1999999999999,458.94
282.04,415.4,1019.27,828.7,483.82
285.76,417.9,1015.82,919,461.37
278.64000000000004,385,1012.18,793.3,490.84
286.06,420.7,1018.4,865,466.05
282.6,414,1027.34,866.5999999999999,475.49
300.62,699.8000000000001,1008.53,587.2,431.11
295.07,490.20000000000005,1009.29,885.6,443.31
300.22,655.9000000000001,1012.14,639.3,442.71
303.88,698.9,1015,589,426.79
299.46000000000004,486,1002.64,600.4,440.06
293.13,491.5,1021.56,638.9,457.54
294.46000000000004,586.5999999999999,1012.67,693.6,451.96
284.63,445.79999999999995,1016.43,801.5,478.53
296.48,731.8000000000001,1012.51,912.9000000000001,436.33
287.20000000000005,407.1,1016.36,685.8,465.74
280.01000000000005,411.70000000000005,1020.12,791.4,490.23
297.98,624,1010.13,701.8000000000001,442.2
300.66,637.3,1009.97,661.4,440.81
297.12,686.7,1006.63,768.3,441.53
300.37,683,1016.84,648.8,436.81
284.69,450,1022.77,807.9000000000001,482.34
294.59000000000003,489.79999999999995,1014.4,542.2,454.5
298.25,614.7,1007.84,757.5,447.27
299.18,696.8000000000001,1011.61,607.5,449.54
292.05,584.6,1016.74,876.5,449.32
284.90000000000003,423.2,1015.28,772.5,470.44
300.52000000000004,760.9000000000001,1007.52,891.2,433.34
290.88,437.2,1009.33,766.8000000000001,453.94
293.16,566.5,1020.77,744.5999999999999,457.01
281.04,393.7,1016.28,846.5999999999999,483.82
284.68,411.4,1025.63,885.4000000000001,469.04
286.89000000000004,393.5,1014.82,774.8000000000001,471.11
293.40000000000003,598,1015.3,826.9,453.81
283.90000000000003,408.1,1015.93,792.6999999999999,474.71
284.92,393.9,1012.9,858,478.51
288.3,413.5,1006.3,861.5999999999999,468.64
300.16,650.6,1013.16,530.2,439.81
285.89000000000004,440.3,1007.62,976.4,463.96
278.36,436.5,1017.64,786.2,486.08
281.33000000000004,400.20000000000005,1031.45,736.5999999999999,478.81
304.69,673.1999999999999,1013.79,369.90000000000003,433.02
292.94,644.5,1016.14,735.4000000000001,451.37
288.11,430.20000000000005,1012.77,429.3,467.16
282.15000000000003,407.8,1025.39,992.2,468.5
289.62,380.09999999999997,1022.3,722.9000000000001,461.54
289.15000000000003,450.90000000000003,1014.31,600.2,458.46
298.57,731.7,1012.29,858.6,437.06
280,374.90000000000003,1011.01,845.3,483.12
303.64,644.4,1013.43,517.3,438.09
277.96000000000004,428.5,1013.96,869.4,479.8
303.08,694.8000000000001,1009.21,545.9000000000001,430.75
295.08000000000004,608.4000000000001,1018.96,768,440.76
286.5,414.4,1015.9,660.4000000000001,473.17
305.59000000000003,779.5,1014.83,506.9,434.97
284.95000000000005,432.2,1008.57,780.1,469.55
297.55,603.2,1016.5,709.5999999999999,447.73
295.07,587.9,1010.09,897,446.71
281.42,377,1015.09,736.4,479.16
285.73,436.70000000000005,1014.36,917.2,473.02
297.37,620.8,1022.53,607.9,449.11
291.58000000000004,446.3,1019.76,399.90000000000003,458.75
285.67,711.4,1019.49,761.1,463.22
292.33000000000004,501.2,1005.99,1000.9000000000001,444.56
286.66,449,1019.29,772.4,464.86
299.53000000000003,704.7,1007.36,769.0999999999999,434.02
284.8,415.4,1020.09,679.5999999999999,476.4
283.46000000000004,375,1008.55,993.1,474.16
288.52000000000004,505.90000000000003,1019.02,982,463.35
303.04,657.4,1012.95,513.6,438.24
304.68,703.6,1006.29,571.1,438.71
279.40000000000003,394.79999999999995,1004.82,527.1,484.26
285.15000000000003,415,1013.21,867.5,473.68
291.76,478.29999999999995,1006.43,788.9,454.21
301.27,583.3,1013.61,396.70000000000005,448.72
299.25,629.0999999999999,1012.44,609.0999999999999,446.05
281.22,434.09999999999997,1016.02,762.6,467.56
300.65000000000003,682.4,1010.38,734.4,430.9
301.59000000000003,775.4000000000001,1011.73,773,433.21
295.87,641.5,1021.14,603.4000000000001,453.13
295.94,445.7,1007.31,693.6,448.91
290.23,401.2,1012.17,815,457.81
288.75,410.4,1025.48,644.3000000000001,457.49
295.22,484.09999999999997,1008.71,812.9000000000001,444.01
297.31,660.5,1016.45,732.6999999999999,443.75
288.08000000000004,391.59999999999997,1007.25,723.5,463.2
285.14000000000004,382.8,1013.65,913.1,469.23
290,529,1019.47,812.8,460.84
297.97,665.4000000000001,1010,603.6,440.88
303.2,664.4,1008.46,768.1999999999999,427.55
291.51,621,1019.9,790.9000000000001,453.5
305.17,678.3,1007.77,533.1,426.55
281.56,391.59999999999997,1015.47,934.2,484.34
283.07000000000005,406.4,1020.39,954.0999999999999,469.65
299.66,500.5,1006.75,653.4000000000001,440.22
298.08000000000004,470.09999999999997,1015.12,648,455.39
297.58000000000004,589.5,1017.18,577.3,441.4
282.90000000000003,357.59999999999997,1019.88,623.1,474.31
284.09000000000003,408.1,1026.03,807.9000000000001,476.32
298.52000000000004,683.1,1011.12,709.9,441.76
296.97,603.2,1016.61,752.9000000000001,445
282.41,401.1,1024.38,748.1999999999999,460.72
297.72,665.4000000000001,1004.44,831.5,432.41
302.7,722.9000000000001,1007.94,844.5,430.98
300.52000000000004,633.1,1012.89,601.1,439.15
284.98,382.5,1013.36,853.3,473.31
295.47,704.7,1010.97,831.5999999999999,441.87
278.95000000000005,458.7,1009.14,920.6,481.6
298.56,691.4,1006.4,874,436.59
298.04,664.9,1010.15,656.5,436.39
291.27000000000004,501.59999999999997,1009.82,1000.9000000000001,453.29
285.15000000000003,411.70000000000005,1019.48,587.1,474.4
288.77000000000004,354,1016.19,539.5,467.95
284.44,357.59999999999997,1019.32,589.0999999999999,473.74
291.14,501.59999999999997,1009.98,1000.9000000000001,451.38
278.02000000000004,428.5,1013.6,923,482.22
292.40000000000003,434.3,1012.01,732.6,451.08
284.89000000000004,406,1013.91,905.6999999999999,473.84
291.04,401.2,1011.99,765.1999999999999,451.79
303.72,589,1004.54,543.6999999999999,438.49
280.6,431.3,1019.31,863.1999999999999,485.6
281.18,400.7,1016.06,474.6,488.02
301.21000000000004,700.4000000000001,1009.89,660.6999999999999,431.7
283.21000000000004,396.1,1018.22,702.2,471.86
282.83000000000004,407.70000000000005,1022.04,852.3000000000001,473.73
299.53000000000003,698.8,1008.42,862.5,432.25
283.99,391.8,1023.64,871,474.49
280.20000000000005,406.9,1020.53,896.7,476.75
286.49,417.9,1011.48,866.5999999999999,461.12
297.54,637.7,1013.3,775.3,443.65
297.41,697.0999999999999,1008.98,815.8,438.6
281.38,410.09999999999997,1022.89,980.3,474.52
286.3,407.8,1024.13,795.9000000000001,462.3
296.03000000000003,654.8000000000001,1017.33,662.6,447.14
298.59000000000003,565.7,1013.8,667.2,444.61
300.94,718.5,1008.95,873.5,427.67
295.14,575,1015.87,807.2,446.96
286.5,402.70000000000005,1005.83,497.5,474.68
301.78000000000003,665.6,1005.88,647.3000000000001,427.35
285.93,446,1013.64,775.6,468.67
